Gene	Normal1	Normal2	Normal3	Normal4	Normal5	Tumor1	Tumor2	Tumor3	Tumor4	Tumor5
ART4	0.988166666666667	0.1705	0.595	-0.615166666666667	1.92666666666667	-2.18166666666667	-1.24583333333333	-1.65216666666667	-1.9085	-2.15883333333333
ZC3H12C	0.14225	0.85225	0.79375	0.328	0.1275	-1.43425	-1.01925	-1.7105	-2.239	0.12475
KIAA1841	-0.293	0.00349999999999999	-0.37225	-0.707125	-0.6895	-0.98425	0.419	-0.065125	0.376	0.233875
EVX1	-0.611833333333333	0.8055	0.1355	-0.826166666666667	-0.390166666666667	1.2585	0.633333333333333	0.701833333333333	1.001	1.4075
WDR38	0.1145	0.4625	-0.0015	-0.7245	-0.00699999999999999	-0.0715	0.235	0.3875	1.5995	0.302
LOC402057	-0.22875	-0.7605	-0.4275	-0.0175	-0.09975	0.3285	-1.41875	-1.533	-1.361	-1.08
ACAA2	0.718875	1.92675	0.315375	0.384375	0.30525	0.8485	-1.145	-0.547125	-0.2335	-1.273875
GLCE	0.75175	0.364	0.46575	0.631	0.58325	0.52525	0.1965	0.45975	1.4655	1.52925
GPR18	1.013	1.3575	0.5625	2.03825	3.10925	1.27225	3.2945	2.76425	4.5025	2.573
HIST1H2AG	-0.6906	-0.2723	-0.8684	-0.8545	-0.5771	1.6919	2.2765	0.1171	0.7142	1.5649
PIGK	0.627375	0.2345	1.20225	0.600125	0.56675	-0.067625	0.387125	0.269625	0.2775	-0.165875
C16orf67	-0.810833333333333	-2.04083333333333	-1.286	-0.2675	-0.231666666666667	-0.368333333333333	-0.2405	-0.332833333333333	-0.6555	0.150333333333333
DAG1	-0.160125	-0.252125	0.0595	-0.308875	-0.282125	0.464	0.430125	0.7825	0.9935	1.004125
OR4D2	-0.235	0.081	-0.194	-0.007	-0.159	0.6985	0.374	-0.003	0.406	0.344
C21orf81	-0.8835	-1.27225	-1.56525	-0.20525	0.89775	-1.66125	0.4435	-0.094	-1.55325	-3.97675
PLOD2	-0.3605	0.448333333333333	-1.26116666666667	-1.22766666666667	-1.38283333333333	-2.01316666666667	-2.28483333333333	-2.82566666666667	-3.69283333333333	-1.05466666666667
TTC27	-0.4675	-0.6765	-0.31075	-0.3805	-0.2955	-0.53725	-1.157	-0.57625	0.04675	-0.1645
TSPAN2	2.15966666666667	1.68383333333333	2.28366666666667	2.278	1.65966666666667	-0.682333333333333	-0.0953333333333333	0.429333333333333	-0.774	0.370666666666667
PI3	0.586	0.803	1.78125	1.1675	0.61325	-1.23	-0.455	-0.849	-0.692	-0.017
ZFAND6	0.3725	0.13925	0.317	-0.1635	0.43025	0.50325	0.71575	0.286	0.27	0.24225
C6orf57	-0.628	0.32425	-1.1275	-1.43275	-1.177	0.1185	0.0795	-0.306	0.67325	0.39375
NUF2	-5.701125	-4.071875	-5.670375	-4.620125	-5.202375	-1.40675	-2.566125	-2.261125	-1.316625	-2.6415
ARID2	-0.27725	-0.88075	-0.57	-0.49975	-0.2705	-0.118	-0.076	-0.53675	-0.044	-0.3825
RCC1	-0.02	0.158	-0.001	-0.4125	-0.448	0.4605	0.4615	0.3675	0.381	0.852
CD86	1.43666666666667	2.61866666666667	2.00816666666667	2.33966666666667	1.30716666666667	1.52716666666667	0.859166666666667	1.20383333333333	1.6535	0.574666666666667
FAM91A1	-0.469	-0.25225	-0.191	-0.2265	-0.139	-0.01925	-0.000500000000000014	-0.1915	0.0385	-0.3145
CALM2	0.9215	0.728666666666667	1.18233333333333	0.8615	0.5695	0.786166666666667	1.606	1.26283333333333	2.09716666666667	1.11266666666667
GYG2	2.58075	3.53225	0.1655	0.223	1.64925	-1.9635	0.0545	-0.812	1.354	-0.74825
PARS2	-0.243666666666667	-0.641833333333333	-1.163	0.0988333333333333	-0.215	0.456166666666667	0.354333333333333	0.378833333333333	0.177833333333333	0.464333333333333
INTS12	0.39175	0.03575	0.58775	0.111	0.68175	0.83575	0.13675	0.9015	0.079	0.2425
CTSF	2.292625	2.43675	2.1705	1.87725	2.379125	1.08625	2.34775	2.886125	2.448125	2.188375
BNIPL	1.9955	-0.97825	2.62675	1.83925	2.286	1.60475	3.72475	3.0675	2.50125	3.942
GNA13	-0.076375	0.2415	0.252875	-0.28775	0.104875	-0.484	-0.464375	0.063625	-0.6285	-1.0595
HUNK	-0.00125	0.68825	0.40225	0.0265	-0.06825	0.249	-0.15	0.50425	0.10075	0.339
ZBTB4	2.392875	2.114875	2.115375	2.49175	2.137	1.493	1.940625	1.435625	0.799125	1.695625
B4GALT4	0.118625	0.222375	-0.01425	-0.036625	-0.22125	-0.320875	-0.034	-0.36625	1.497375	0.317
CHD1L	-1.532	-1.27425	-1.311	-1.47075	-1.14725	-1.807625	-1.219875	-0.972375	-1.6625	-0.448875
MSTO1	-0.0211666666666667	-0.211166666666667	-0.733	-1.21833333333333	-0.554666666666667	0.250833333333333	0.575333333333333	1.08966666666667	0.004	0.703
FUT8	0.0327692307692308	-0.398692307692308	-0.0645384615384615	-0.0753846153846154	-0.221923076923077	1.19246153846154	0.611461538461538	0.667538461538462	1.37484615384615	0.731846153846154
AGA	0.5405	-0.34475	0.70575	0.181	0.741	0.89775	-0.11275	0.9025	0.6635	0.04475
TRMT11	0.1485	-0.617833333333333	-0.0741666666666667	0.358333333333333	0.441833333333333	-0.8965	-0.875666666666667	-0.6485	-1.20766666666667	-0.615833333333333
WWP1	1.36333333333333	1.28216666666667	1.29983333333333	1.05166666666667	1.42316666666667	1.84066666666667	2.53316666666667	1.84933333333333	1.97883333333333	1.85483333333333
B9D2	0.4805	0.0215	0.933166666666667	0.523666666666667	0.476	0.506333333333333	1.0685	0.5185	0.453666666666667	1.2635
STAT1	0.678125	0.785875	0.6285	0.396875	1.962875	1.320125	2.272125	1.279625	2.99575	0.847875
PTTG1	-4.11116666666667	-2.82616666666667	-4.12533333333333	-3.52683333333333	-4.03533333333333	-2.56416666666667	-2.36733333333333	-2.35483333333333	-1.6655	-3.07133333333333
TMEM62	0.8685	0.5855	0.8805	0.77425	1.412	3.204	2.1875	1.8825	2.55125	1.405
SSBP2	0.46225	0.0925	0.442	0.8185	0.3425	-0.52675	0.577	-0.43525	-1.0175	-0.577
MRFAP1	0.470166666666667	0.534583333333333	0.792916666666667	0.4745	0.632833333333333	0.37125	0.406416666666667	0.6645	0.4295	0.241166666666667
NME4	-0.825375	0.022125	-1.150375	-1.326375	-0.88075	0.429	-0.454875	0.084125	-0.32875	0.721125
LOC55565	0.447166666666667	-0.211	0.1635	0.585166666666667	0.709333333333333	0.948	1.0175	0.4445	0.702333333333333	0.289166666666667
DLL4	3.49875	2.3405	2.2385	1.11575	2.018	2.433	1.48475	2.10625	1.70575	1.3425
MYOCD	0.503666666666667	-0.139666666666667	0.0861666666666667	0.1315	0.230333333333333	0.105333333333333	0.013	0.373166666666667	-0.1145	0.872333333333333
HTR3D	0.335	-0.465	0.0145	-0.1115	0.1545	0.1835	0.3095	-0.1655	-0.4325	0.9655
C9orf156	0.92675	0.62525	0.6795	0.47575	1.06525	1.38775	0.821	0.815	0.79625	1.552
CHMP4C	1.30216666666667	-2.58433333333333	1.75133333333333	2.43866666666667	1.90566666666667	1.01	2.56666666666667	2.42166666666667	0.7085	2.10183333333333
PROCA1	-1.837	-1.39725	-2.2995	-1.7655	-1.71075	-1.7965	-0.96475	-0.5745	-1.756	-1.90175
GCDH	-0.25775	0.17725	-0.45325	-0.5215	-0.385	0.90525	0.9015	0.6745	0.81525	0.234
APOF	-1.51	-2.05416666666667	-1.37433333333333	-1.31666666666667	-1.7085	-1.96066666666667	-2.08533333333333	-2.87416666666667	-0.394666666666667	-2.42166666666667
WEE1	0.908333333333333	-1.37266666666667	2.32316666666667	0.6235	0.410166666666667	-0.145333333333333	0.173	0.0395	-0.0215	-0.7765
SSR4	0.0935	-0.7035	-0.53875	-0.90525	-0.37375	-0.3085	0.18875	-0.14725	0.5075	-0.3985
RGS1	7.9055	5.94675	7.368	4.96325	6.00925	6.08975	6.2265	8.49925	4.4815	5.5385
ACCN4	-2.0225	-1.7115	-1.87366666666667	-1.708	-2.14933333333333	-1.65116666666667	-1.8995	-1.73816666666667	-1.38466666666667	-1.7305
FLJ20489	0.6945	2.379625	0.741	0.597875	0.74175	0.262875	1.051875	0.679625	0.2345	0.67625
ZNF215	-0.847	-0.916	-0.428166666666667	-1.45866666666667	-0.6155	-2.792	-2.83733333333333	-1.91933333333333	-2.40633333333333	0.131666666666667
AGPAT6	-0.414	0.065375	-0.1715	-0.958125	-0.569	0.359375	0.19325	0.171125	0.482625	0.549125
PDE7B	0.422	0.22925	-0.33	-0.38725	0.13825	-0.376666666666667	-1.47025	-0.375	-1.251	-0.57375
BBX	0.431	0.15075	0.737875	0.95625	0.757625	0.050125	0.51	-0.04675	0.8865	0.38475
MS4A3	-3.60833333333333	-3.9155	-4.07333333333333	-3.04666666666667	-4.65783333333333	-3.928	-4.06266666666667	-4.251	-4.92366666666667	-4.59116666666667
OR4A16	0.319	-0.202	-0.28	0.239	0.00650000000000001	-0.226	0.4995	0.146	0.0665	-0.263
EFEMP1	3.805125	4.364	3.9585	3.282875	3.027	1.0435	0.52375	3.09625	1.753125	0.90625
TULP2	-0.438833333333333	-0.362333333333333	-0.421	-0.203666666666667	-0.458166666666667	-0.845	-0.882833333333333	-0.81	-0.735166666666667	-0.7635
RERE	1.108875	1.362	1.056125	0.890125	1.065375	0.741875	0.9465	0.53625	0.767625	1.562375
BNC1	0.56775	-1.744	-0.01125	1.86925	-0.2115	-1.99475	-3.3045	-3.0785	-3.14475	-3.30525
PIGB	0.411	0.079	0.215	-0.0185	0.4825	2.642	0.7665	0.1355	-0.251	0.764
COMMD8	-0.184	0.00675	-0.1745	-0.50375	-0.2925	0.262	0.03675	0.70725	-0.09575	0.27525
TRIP11	0.2785	0.2555	0.346333333333333	0.0701666666666667	0.214	0.0633333333333333	0.0921666666666667	0.300333333333333	-0.351	0.510666666666667
FLJ40142	-0.50125	-1.27975	-1.50975	-0.3365	-0.2285	0.2005	0.20275	-1.0945	-1.26025	-0.373
PCDHB6	2.9675	0.7725	2.64675	2.2895	2.64275	0.4815	-0.484	0.32175	0.35	-1.23725
FKBP8	-0.127666666666667	0.032	-0.173166666666667	-0.487833333333333	-0.187833333333333	-0.564666666666667	-0.622166666666667	-0.5335	-0.310666666666667	-0.0215
FLJ12716	0.4151	0.2226	0.1644	0.2581	0.2931	0.3795	0.4735	0.3468	0.0578	0.1698
POT1	-0.659833333333333	-1.15333333333333	-0.539333333333333	-0.298	-0.3005	0.320166666666667	-0.2385	0.363666666666667	0.0976666666666667	0.271833333333333
KIAA1109	1.10528571428571	0.934428571428571	1.08628571428571	1.42	1.26378571428571	0.700071428571428	0.0133571428571429	0.450785714285714	0.223357142857143	0.486571428571429
PTPRC	0.73575	1.4435	0.640916666666667	1.00533333333333	1.41558333333333	-0.273916666666667	0.673333333333333	0.793	1.51066666666667	-0.346090909090909
UNQ9391	0.221	0.462	0.5515	0.1465	0.659	0.2915	0.493	0.6	0.389	0.4325
CCT7	-0.731	-0.65	-0.781833333333333	-0.649833333333333	-0.656	-0.8215	-0.199833333333333	-1.214	-0.108	-1.10533333333333
EEF1A2	-3.5055	-4.03575	-3.21575	-3.81975	-3.52675	2.03125	0.78775	-3.62375	-4.0595	0.4735
MIPEP	-0.05825	-0.34475	0.16725	0.01525	-0.16675	0.16675	0.04825	0.34525	0.592	1.119
ZFX	0.4862	0.3789	0.5134	0.6101	0.4128	0.3179	0.8183	0.4122	-0.2039	0.357
UCHL3	0.20225	-0.42825	0.237	0.13425	0.171125	-0.479625	-1.144375	-0.475625	-0.063625	-0.110375
LOC388419	-0.5585	-0.0725	-0.207	-0.6715	-0.354	0.0465	0.048	0.224	0.043	0.398
GSG1L	-0.264	-0.549833333333333	-0.0428333333333333	-0.180666666666667	-0.51	0.990333333333333	-0.0665	-0.720166666666667	-0.723166666666667	-0.684166666666667
RAB24	-0.726416666666666	-0.963666666666667	-1.26275	-0.7115	-0.436666666666667	-0.249	0.31025	-0.222666666666667	-0.822083333333333	-0.169583333333333
SLA2	0.191	-0.2135	-0.15425	0.15775	0.62825	-1.03375	0.147	0.076	1.26525	-0.63125
SDS	1.43066666666667	2.19883333333333	1.642	1.21916666666667	2.62683333333333	2.6015	2.75383333333333	3.5805	2.07366666666667	3.57983333333333
LYPLA3	-0.3625	0.6815	-0.3715	-0.6595	-0.505	0.059	0.079	0.5215	0.7775	-0.0035
CASQ1	0.107	0.36275	0.0385	0.56075	0.487	0.11325	0.607	1.085	0.59575	0.59925
SLC25A40	-1.35183333333333	-1.78166666666667	-1.3125	-1.39	-1.05883333333333	-1.3985	-0.942666666666667	-0.236	-1.20233333333333	-0.356833333333333
IRAK1BP1	1.3955	0.3165	1.25975	1.74925	0.889	0.89975	0.03025	0.677	0.4325	1.67625
ACOT6	1.68075	2.813	0.1475	1.83475	0.96925	1.11075	-0.20825	2.26375	0.4695	1.26375
COL9A3	-3.6415	-4.83725	-3.8485	-2.715	-3.4375	-4.6265	-3.9365	-5.1055	-5.6825	-2.03375
ASB11	0.3725	0.256	0.067	-0.0995	-0.064	0.767	0.549	0.611	0.00849999999999995	0.3075
C2orf18	0.479166666666667	1.22266666666667	0.664666666666667	0.195833333333333	0.279166666666667	1.2355	0.502	1.78316666666667	0.717833333333333	0.675666666666667
FOXD2	0.24775	0.0235	-0.31825	-0.23275	-0.5675	1.13275	2.42925	-0.0555	1.41775	-0.68475
C6orf211	0.71075	-0.53075	0.3655	0.5005	0.6285	1.58775	3.3585	0.6715	2.78175	2.46325
OR8G1	-0.214166666666667	-0.3435	-0.442166666666667	-0.0583333333333333	-0.101833333333333	0.133833333333333	-0.180333333333333	-0.765	0.216	-0.295166666666667
MDGA1	1.2785	1.43575	1.17525	0.75375	1.09075	-0.074	1.69525	0.61025	-0.52525	1.19075
ADARB1	-0.1285	-0.336125	-0.429875	-0.404625	0.026375	-1.04475	-1.08425	-0.46925	-1.483	-1.098
GGT1	-0.81	-1.5135	-0.6855	-0.68625	-0.88325	-1.5605	-0.987	0.87775	2.25875	1.11375
WNT1	0.2469	1.0372	0.2011	0.0824	0.1496	-0.0469	0.3246	0.2912	0.1339	0.2616
DBP	0.18375	-0.018	-0.537875	-0.284875	0.55525	1.479625	0.299625	-0.136375	0.459125	0.59925
COL5A3	1.31675	2.87875	0.30275	-0.059	0.70625	1.604	2.58275	1.863	0.38875	2.27975
RHOD	0.0845	-0.34125	0.097	-0.0405	0.0165	1.112	0.70225	1.3385	1.50225	0.72475
COL4A2	2.16475	3.35575	1.481	1.5475	2.2665	1.6695	0.873	1.38125	0.382	0.7465
LOC201164	-0.02125	-0.2255	-1.05875	-0.26075	-0.019	0.5025	0.97825	1.07975	-0.031	-0.0935
HEBP1	1.21975	1.53725	0.92325	0.85925	1.3085	1.86875	3.359	1.54875	2.423	0.69325
LUM	1.931	1.97025	2.27941666666667	-0.375583333333333	1.059	1.46308333333333	2.123	2.37758333333333	0.886166666666667	1.98791666666667
ZCCHC6	0.59925	0.25875	0.90275	0.864	0.7175	0.55425	-0.3335	0.70025	0.03975	0.32675
PAGE1	-3.83666666666667	-3.686	-3.8895	-3.5646	-3.7475	-3.0035	-3.3655	-3.59216666666667	-3.193	-3.75033333333333
DTX2	0.4	0.5395	-0.1425	-0.2445	-0.234	0.474	0.4555	0.9655	0.737	0.722
SLC7A13	0.82675	-0.09425	1.14625	0.28125	0.92575	0.41	3.63775	3.63175	4.66225	1.8405
H3F3A	-0.0516428571428571	-0.422714285714286	0.100071428571429	0.176785714285714	0.377428571428572	0.899357142857143	0.935285714285714	1.53757142857143	1.0995	1.16771428571429
RABIF	-0.5755	-0.37225	-0.271125	-0.63975	-0.587875	0.000500000000000006	0.764375	1.475625	0.597625	0.550375
D4S234E	0.623166666666667	-2.1405	0.949666666666667	1.42233333333333	0.113166666666667	-2.9905	-2.83616666666667	-2.064	-2.63833333333333	-3.18566666666667
DYRK3	0.786833333333333	-0.474166666666667	1.69333333333333	1.394	0.177666666666667	0.461833333333333	-0.7585	0.925833333333333	-2.477	0.998333333333333
PFAS	-1.30516666666667	-1.16233333333333	-1.1165	-1.33983333333333	-1.2825	-1.03266666666667	-0.777333333333333	-0.8555	-1.13833333333333	-1.41933333333333
ALOXE3	0.0625	-0.004	0.0368333333333333	-0.0786666666666667	-0.266666666666667	-0.164833333333333	0.0796666666666667	0.0731666666666667	0.160166666666667	0.1705
RPLP0	-0.468214285714286	-0.442642857142857	-0.619285714285714	-0.200428571428571	-0.492142857142857	0.395571428571429	-0.132357142857143	-0.135285714285714	-0.653142857142857	-0.150285714285714
RBM34	-0.229666666666667	-0.393833333333333	-0.256666666666667	-0.103333333333333	-0.179	-0.379833333333333	-0.0635	0.8975	-0.302333333333333	0.5805
C12orf28	-0.5555	-1.058	-0.3135	-0.006	-0.2735	0.0855	2.3725	3.8375	4.56	-0.504
U2AF2	-0.522166666666667	-0.538333333333333	-0.1915	-0.269166666666667	-0.383666666666667	1.2015	-0.293333333333333	-0.468833333333333	-0.325833333333333	-0.471666666666667
MKNK2	-0.0384375	1.151875	0.30125	0.1899375	-0.0715625	0.8496875	0.129	-0.39625	0.0876875	1.125
SEC16A	0.389416666666667	0.310166666666667	0.422333333333333	0.2795	0.5125	1.21525	0.250333333333333	1.57458333333333	1.60666666666667	1.48541666666667
ZNF44	0.3467	0.0356	0.2029	0.3553	0.3625	0.016	0.1153	-0.2459	-0.153777777777778	-0.2913
YWHAG	-0.12025	0.663625	-0.6025	-0.9875	-0.78375	0.470375	0.790625	0.657	-0.026375	0.458125
IGF2BP2	-2.59775	-2.34063636363636	-1.9185	-1.37966666666667	-2.20566666666667	-2.94758333333333	-2.85483333333333	-3.1195	-3.30275	-3.43433333333333
OR1D5	0.207	-0.019	-0.1255	-0.1265	-0.177	0.114	0.054	0.76	0.3935	0.676
SIX6	-3.20325	-2.995	-3.226	-2.9395	-3.41175	-2.5375	-2.90125	-3.02075	-2.68175	-2.74275
CCR6	-0.09225	-1.79725	-1.15425	0.27825	0.84525	-1.33975	-0.423	0.44375	-0.189	-0.3905
PALM	2.27425	2.94425	1.96925	0.604	1.61825	1.316	0.6115	0.31475	0.83075	1.1605
PUM2	0.464928571428571	-0.0317142857142857	0.360714285714286	0.904857142857143	0.706928571428571	0.445285714285714	-0.0616428571428571	-0.0177142857142857	0.742142857142857	0.549428571428571
SPRYD5	-2.524	-1.664	-1.302	-0.7955	-2.159	-2.8295	-1.627	-1.9345	-1.842	-2.329
ALG10B	-0.2975	-0.658625	-0.457875	-0.12875	-0.11375	-0.13825	0.320625	-0.96	0.506	-0.30775
ZNF365	1.39625	-1.01675	2.54975	1.6755	0.6845	0.3215	-0.5265	0.20525	-1.196	-0.10625
PHC1	-1.64825	-2.053	-1.50225	-1.3895	-1.45125	-1.3085	-2.428	-2.2655	-1.6575	-2.10175
KIAA0913	-0.43025	-0.1105	-0.2225	-0.1205	-0.132	0.39625	0.10075	0.55375	0.05725	0.60425
ARX	0.348375	0.425	0.580125	2.484875	0.0645	0.566	0.352125	0.812875	0.27125	0.572625
PPP3CB	1.13233333333333	1.414	0.994	0.840166666666667	0.8395	2.05416666666667	1.04066666666667	0.388666666666667	0.324333333333333	0.957833333333333
IRX6	1.301	1.5405	0.4118	0.0407	0.9958	-0.2091	0.1073	-0.0521	-0.3592	-0.1116
ANGPTL4	2.1641	3.1357	1.9959	2.072	0.5941	-3.6605	-1.7353	-1.5387	-2.2658	-1.2968
LSM14B	-0.3533	-0.5683	-0.308	-0.1352	-0.4577	0.7115	-0.2757	-0.284	0.5817	-1.1077
PCDHGB7	1.137	0.5535	0.9265	0.7275	0.478	-0.061	-0.234	-0.376	0.4815	-0.2705
INSM1	-0.35725	-0.462916666666667	-0.27	-1.52108333333333	-1.41191666666667	-0.0578333333333333	-1.18075	1.27583333333333	3.18758333333333	-1.75263636363636
WBP2NL	0.0575	-0.9215	-0.188	-0.207	0.141	0.203	0.469	-0.3905	0.08	0.3925
ZNF493	0.3309375	-0.0766875	0.1960625	0.6913125	0.5484375	-0.6435625	-0.1040625	0.1168125	-0.6095	-0.80175
NGEF	-2.56225	-2.41375	-1.928	-1.88275	-2.5205	-3.797	-2.4475	-2.2255	-1.87825	-1.53675
RNASE13	0.1165	0.7365	-0.0555	-0.097	-0.0205	0.543	-0.3015	-0.0835	-0.0285	0.3245
SPPL2A	-0.2805	0.5045	-0.1115	-1.12766666666667	-0.450333333333333	2.143	0.855	-0.247	0.2455	-0.100333333333333
SFXN1	-2.117	-2.098	-1.7835	-1.801375	-2.200625	-0.63175	-1.002	-1.650625	-1.39125	-0.99725
FAM102A	0.16225	-0.5485	0.838	0.15125	0.352125	1.74225	0.914	2.016125	0.48	1.985375
SAPS2	0.0471666666666667	-0.292916666666667	-0.223166666666667	-0.0424166666666667	-0.233916666666667	-0.532916666666667	-0.24525	-0.457083333333333	-0.0114166666666667	0.123583333333333
JTV1	-1.425	-1.1595	-1.386	-1.42	-1.6615	-0.6225	-0.268	-0.0665	-1.139	-0.9955
OR51B4	-0.8305	-0.7735	-0.85475	-0.899	-0.86675	-0.97225	-0.8215	-1.87875	-1.40375	-1.88966666666667
SCGB1A1	-0.1825	-0.120166666666667	-0.0275	-0.461666666666667	-0.193166666666667	0.513333333333333	0.273	0.2225	0.3765	0.279666666666667
NEUROD2	-0.144	-0.067	0.1865	0.085125	0.276375	0.166875	0.268714285714286	0.146125	0.363125	0.316125
tAKR	-0.04475	-0.108	0.01425	0.0305	0.226	0.04525	-0.13675	0.7325	0.22725	0.809
C1orf26	0.719	0.667	0.16875	0.6035	0.75575	0.57325	0.67475	1.694	0.798	1.3325
RICH2	0.75775	0.035	0.994	1.147	1.08625	0.63025	1.115	-1.092	2.63075	0.06675
TEDDM1	0.2	0.2755	0.143	0.07475	-0.0715	0.27675	0.22975	0.466	0.52725	0.178
CYP2S1	-0.999	0.462	-1.0415	-0.6945	-1.2035	-0.3005	-1.0085	-0.8525	0.1875	-0.7595
TBCE	-1.03166666666667	-1.01266666666667	-2.0005	-1.18866666666667	-0.955	-0.3795	-0.607333333333333	0.3775	-0.544833333333333	-0.151333333333333
MAPK1	-0.98325	-0.178875	-0.727125	-0.863625	-0.972875	-1.68875	-1.22125	-0.806	-0.7535	-0.657875
HDHD1A	-0.58675	-0.22125	-0.68525	-0.47575	-0.44875	-0.10675	-0.21825	0.04675	1.2905	-0.1355
MRM1	-1.18325	-1.001	-1.715	-1.1865	-1.43825	-0.3985	0.2245	0.016	0.1005	-0.14825
ATP9A	-0.0477142857142857	0.926071428571429	-0.324928571428571	-0.0449285714285714	-0.144714285714286	0.623428571428571	0.204642857142857	0.813357142857143	0.735785714285714	-0.676571428571429
HSD17B3	0.274	0.0596666666666667	0.0363333333333333	0.0158333333333333	0.997333333333333	0.283	-0.022	-0.5448	-0.392666666666667	-0.057
HN1L	-0.8785	-1.10633333333333	-0.542666666666667	-0.531333333333333	-0.551583333333333	0.5515	1.35075	1.53516666666667	0.815333333333333	1.56033333333333
RNF216	-0.231	-0.2055	-0.13025	-0.175875	-0.27575	-0.4175	-0.30525	-0.243625	-0.225875	-0.20375
HOXD12	-0.676	-0.096	0.4775	-1.2075	0.018	-0.456	-0.249	-0.552	0.792	-0.91
PPP1R14B	-1.798375	-0.836875	-1.467875	-1.605375	-1.73075	-0.431	-1.6125	0.23925	-0.733125	-0.064625
SBF1	-0.82675	0.04875	-0.62475	-1.05125	-0.44975	-1.2205	-1.04275	-1.11	-0.0905	0.182
TAS2R42	-0.599	-0.707	0.56	0.123	0.3335	0.1575	0.939	-0.099	-0.119	1.572
USP46	0.0771666666666667	-0.433833333333333	0.288666666666667	0.356	0.377333333333333	0.844333333333333	0.634333333333333	0.0966666666666667	0.554666666666667	0.0408333333333333
LILRB3	1.67883333333333	3.58983333333333	2.1585	1.31833333333333	2.16033333333333	1.7665	1.9545	2.666	3.14316666666667	1.591
SPI1	0.74675	2.396	0.8815	-0.05025	1.1325	0.219	0.8295	1.56325	1.538	1.03725
OXSM	-0.61475	-1.01625	-0.95125	-0.329	-0.502	0.4285	0.50325	0.23675	0.208	0.62025
GYS2	0.4065	0.714	0.138166666666667	0.236666666666667	0.864333333333333	0.0678	0.497	0.733166666666667	0.282833333333333	0.485666666666667
NUPL2	-0.52825	-0.83375	-0.536	-0.3995	-0.45875	-0.7795	-0.2225	-0.0215	-1.33	-0.5505
C8orf46	-0.452125	-0.014	-0.805625	-0.775375	0.018625	-1.694375	-2.03025	-0.0625	-1.899	-2.168375
SF3A1	0.14535	0.18725	0.18485	0.31805	0.20275	-0.593	-0.5972	-0.65395	-0.509	0.0546
C21orf99	1.79775	-0.4455	-0.09275	0.364	0.09825	0.02225	2.407	-0.212	-0.6035	3.75825
HOXB4	0.9841	1.4153	0.6498	0.0897000000000001	1.2387	-0.5856	0.348	0.7902	0.179	0.1979
YRDC	-0.513	-1.3705	-0.194	-0.34675	-0.803	0.055	0.18125	-0.84575	-1.13875	-0.7065
GPRC5D	0.7065	-0.0295	0.0805	-0.0315	0.312	0.697	1.068	0.622	0.516	0.544
BLVRA	0.082	0.457375	0.007625	-0.230125	-0.189	-0.629625	-0.282125	1.771	0.63875	-1.85525
KIF12	2.618	-1.176	2.448	1.139	3.626	4.298	3.994	4.0265	2.966	3.884
LRRC23	0.57475	0.49625	0.942	0.30475	0.474	1.01325	0.68225	0.54325	1.9165	0.6465
FAM14A	1.22816666666667	1.404	1.1245	0.6865	0.786333333333333	0.602833333333333	1.19116666666667	-0.171333333333333	-0.284833333333333	-0.632166666666667
RASL12	1.80875	1.89125	2.042125	1.47475	1.59375	1.037375	0.80625	1.23975	0.84675	0.98025
DAZAP2	1.343	0.82075	1.43525	1.13325	1.6445	1.34925	1.7585	1.2875	1.8455	0.84025
IKBKB	0.170357142857143	0.173571428571429	0.140357142857143	0.186214285714286	0.464214285714286	0.399214285714286	0.775928571428571	0.437428571428571	-0.512214285714286	1.42607142857143
ZNF271	0.835333333333333	0.937	0.714833333333333	1.18516666666667	0.932166666666667	2.3105	1.31583333333333	0.595666666666667	0.319666666666667	0.9165
BOK	1.79675	2.30075	0.90475	0.942	1.24075	0.779	0.6285	0.8595	-0.36225	1.29825
CXorf6	-0.86875	0.233	-0.887	-0.4655	-0.936	-2.31825	-0.606	-2.5685	-0.148	-2.41925
MYEOV	0.88325	-1.1755	-1.596	0.5095	-0.83375	-2.0975	0.49625	-2.11825	-2.5835	-1.94675
BTN2A2	-0.4938	-0.8321	-0.8003	-0.5518	-0.4287	-0.9653	0.3506	-0.0187	-0.1769	-0.2675
FRG1	0.0175	0.21675	-0.07925	-0.026	-0.0215	-0.2895	-0.093	-0.3055	-0.1985	-0.5945
HSP90AB6P	-0.223	-0.718	-0.069	0.307	-0.4465	0.5505	0.35375	-0.00200000000000001	-0.558	-0.11
ENOX1	-0.0448333333333333	1.4465	-0.0811666666666667	-0.992333333333333	-0.528833333333333	1.03666666666667	0.590666666666667	0.815666666666667	-1.28333333333333	-0.248333333333333
ZNF706	0.5303	0.4445	0.5606	0.4252	0.271	0.4207	1.2107	0.7829	0.0524	0.5237
